CMDLINE /Users/cconlon/anaconda3/bin/python3.7 2_Process_WRDS_Data.py
MEM 28840.117188 1593110598.6492
MEM 28840.125000 1593110598.7505
MEM 28840.109375 1593110598.8539
MEM 28840.062500 1593110598.9557
MEM 28840.890625 1593110599.0563
MEM 28840.816406 1593110599.1605
MEM 28842.167969 1593110599.2648
MEM 28842.597656 1593110599.3676
MEM 28843.042969 1593110599.4708
MEM 28842.972656 1593110599.5713
MEM 28844.332031 1593110599.6730
MEM 28844.757812 1593110599.7766
MEM 28845.183594 1593110599.8789
MEM 28845.621094 1593110599.9806
MEM 28846.542969 1593110600.0841
MEM 28846.964844 1593110600.1893
MEM 28847.394531 1593110600.2902
MEM 28848.972656 1593110600.3919
MEM 28849.691406 1593110600.4971
MEM 28850.070312 1593110600.6023
MEM 28850.867188 1593110600.7027
MEM 28851.273438 1593110600.8030
MEM 28851.667969 1593110600.9056
MEM 28852.062500 1593110601.0058
MEM 28852.890625 1593110601.1070
MEM 28853.320312 1593110601.2121
MEM 28853.746094 1593110601.3164
MEM 28854.167969 1593110601.4209
MEM 28855.015625 1593110601.5248
MEM 28855.441406 1593110601.6300
MEM 28855.878906 1593110601.7303
MEM 28855.855469 1593110601.8355
MEM 28857.222656 1593110601.9405
MEM 28857.656250 1593110602.0438
MEM 28858.085938 1593110602.1467
MEM 28858.515625 1593110602.2469
MEM 28858.777344 1593110602.3486
MEM 28859.816406 1593110602.4494
MEM 28860.261719 1593110602.5546
MEM 28857.574219 1593110602.6592
MEM 28573.035156 1593110602.7643
MEM 28573.046875 1593110602.8672
MEM 28573.593750 1593110602.9677
MEM 28573.597656 1593110603.0698
MEM 28573.597656 1593110603.1719
MEM 28573.597656 1593110603.2771
MEM 28573.597656 1593110603.3792
MEM 28573.597656 1593110603.4812
MEM 28573.597656 1593110603.5855
MEM 28573.597656 1593110603.6891
MEM 28573.597656 1593110603.7914
MEM 28573.597656 1593110603.8962
MEM 28573.597656 1593110603.9979
MEM 28573.597656 1593110604.1011
MEM 28573.597656 1593110604.2046
MEM 28589.578125 1593110604.3057
MEM 28589.597656 1593110604.4065
MEM 28566.769531 1593110604.5097
MEM 28589.597656 1593110604.6136
MEM 28589.597656 1593110604.7142
MEM 28589.597656 1593110604.8145
MEM 28488.382812 1593110604.9171
MEM 28579.613281 1593110605.0183
MEM 28589.597656 1593110605.1189
MEM 28589.597656 1593110605.2225
MEM 28589.597656 1593110605.3234
MEM 28589.597656 1593110605.4238
MEM 28589.597656 1593110605.5241
MEM 28589.597656 1593110605.6273
MEM 28489.609375 1593110605.7278
MEM 28621.429688 1593110605.8300
MEM 28743.054688 1593110605.9316
MEM 28836.539062 1593110606.0368
MEM 28845.597656 1593110606.1396
MEM 28845.597656 1593110606.2413
MEM 28845.597656 1593110606.3466
MEM 28845.597656 1593110606.4475
MEM 28845.597656 1593110606.5478
MEM 28845.597656 1593110606.6527
MEM 28845.597656 1593110606.7564
MEM 28845.597656 1593110606.8609
MEM 28845.597656 1593110606.9655
MEM 28845.597656 1593110607.0657
MEM 28845.597656 1593110607.1709
MEM 28845.597656 1593110607.2742
MEM 28845.597656 1593110607.3762
MEM 28845.597656 1593110607.4768
MEM 28845.597656 1593110607.5772
MEM 28970.570312 1593110607.6803
MEM 29143.832031 1593110607.7818
MEM 29180.628906 1593110607.8870
MEM 29180.753906 1593110607.9906
MEM 29180.753906 1593110608.0950
MEM 29180.753906 1593110608.1968
MEM 29180.753906 1593110608.3007
MEM 29180.753906 1593110608.4040
MEM 29180.753906 1593110608.5070
MEM 29180.753906 1593110608.6117
MEM 29180.753906 1593110608.7139
MEM 29180.753906 1593110608.8152
MEM 29180.753906 1593110608.9184
MEM 29180.753906 1593110609.0234
MEM 29180.753906 1593110609.1241
MEM 29180.753906 1593110609.2244
MEM 29180.753906 1593110609.3256
MEM 29180.699219 1593110609.4274
MEM 29180.699219 1593110609.5300
MEM 29180.699219 1593110609.6331
MEM 29180.699219 1593110609.7374
MEM 29180.699219 1593110609.8422
MEM 29180.699219 1593110609.9474
MEM 29203.308594 1593110610.0512
MEM 29396.246094 1593110610.1565
MEM 29396.246094 1593110610.2575
MEM 29404.597656 1593110610.3624
MEM 29611.792969 1593110610.4637
MEM 29611.792969 1593110610.5663
MEM 29611.792969 1593110610.6715
MEM 29611.792969 1593110610.7730
MEM 29611.792969 1593110610.8755
MEM 29611.792969 1593110610.9806
MEM 29611.792969 1593110611.0821
MEM 29611.792969 1593110611.1828
MEM 29611.792969 1593110611.2873
MEM 29611.792969 1593110611.3920
MEM 29611.792969 1593110611.4940
MEM 29611.792969 1593110611.5992
MEM 29611.792969 1593110611.6999
MEM 29611.792969 1593110611.8050
MEM 29611.792969 1593110611.9097
MEM 29611.792969 1593110612.0099
MEM 29611.792969 1593110612.1130
MEM 29611.792969 1593110612.2179
MEM 29611.792969 1593110612.3193
MEM 29611.792969 1593110612.4196
MEM 29611.792969 1593110612.5247
MEM 29611.792969 1593110612.6250
MEM 29611.792969 1593110612.7255
MEM 29611.792969 1593110612.8288
MEM 29611.792969 1593110612.9295
MEM 29611.792969 1593110613.0347
MEM 29611.792969 1593110613.1398
MEM 29611.792969 1593110613.2411
MEM 29665.207031 1593110613.3419
MEM 29665.207031 1593110613.4453
MEM 29665.207031 1593110613.5456
MEM 29665.207031 1593110613.6466
MEM 29665.207031 1593110613.7478
MEM 29665.207031 1593110613.8494
MEM 29665.207031 1593110613.9515
MEM 29665.207031 1593110614.0562
MEM 29665.207031 1593110614.1589
MEM 29665.207031 1593110614.2604
MEM 29665.207031 1593110614.3623
MEM 29665.207031 1593110614.4660
MEM 29665.207031 1593110614.5670
MEM 29665.207031 1593110614.6712
MEM 29665.207031 1593110614.7757
MEM 29665.207031 1593110614.8760
MEM 29665.207031 1593110614.9783
MEM 29665.207031 1593110615.0835
MEM 29665.207031 1593110615.1847
MEM 29665.207031 1593110615.2856
MEM 29665.207031 1593110615.3859
MEM 29665.207031 1593110615.4911
MEM 29665.207031 1593110615.5922
MEM 29665.207031 1593110615.6974
MEM 29619.945312 1593110615.8010
MEM 29665.207031 1593110615.9013
MEM 29665.207031 1593110616.0023
MEM 29665.207031 1593110616.1075
MEM 29665.207031 1593110616.2095
MEM 29665.207031 1593110616.3137
MEM 29665.207031 1593110616.4181
MEM 29773.269531 1593110616.5233
MEM 29880.753906 1593110616.6263
MEM 29935.980469 1593110616.7315
MEM 30096.300781 1593110616.8342
MEM 30096.300781 1593110616.9350
MEM 30096.378906 1593110617.0402
MEM 30096.378906 1593110617.1431
MEM 30096.378906 1593110617.2435
MEM 30097.199219 1593110617.3486
MEM 30097.199219 1593110617.4515
MEM 30097.199219 1593110617.5522
MEM 30097.199219 1593110617.6568
MEM 30097.199219 1593110617.7573
MEM 30097.199219 1593110617.8576
MEM 30097.199219 1593110617.9600
MEM 30097.199219 1593110618.0637
MEM 30097.199219 1593110618.1678
MEM 30097.199219 1593110618.2696
MEM 30097.199219 1593110618.3731
MEM 30097.199219 1593110618.4770
MEM 30097.199219 1593110618.5779
MEM 30097.199219 1593110618.6831
MEM 30097.199219 1593110618.7861
MEM 30097.199219 1593110618.8876
MEM 30097.199219 1593110618.9896
MEM 30097.199219 1593110619.0899
MEM 30097.199219 1593110619.1948
MEM 30097.199219 1593110619.3001
MEM 30097.199219 1593110619.4051
MEM 30097.199219 1593110619.5093
MEM 30097.199219 1593110619.6145
MEM 30281.824219 1593110619.7196
MEM 30324.062500 1593110619.8198
MEM 30324.062500 1593110619.9250
MEM 30324.332031 1593110620.0302
MEM 30324.332031 1593110620.1346
MEM 30324.332031 1593110620.2398
MEM 30324.332031 1593110620.3413
MEM 30324.621094 1593110620.4421
MEM 30428.675781 1593110620.5456
MEM 30662.339844 1593110620.6494
MEM 30898.496094 1593110620.7530
MEM 31133.464844 1593110620.8534
MEM 31371.777344 1593110620.9586
MEM 31600.195312 1593110621.0609
MEM 31817.359375 1593110621.1611
MEM 32041.164062 1593110621.2621
MEM 32278.539062 1593110621.3636
MEM 32505.656250 1593110621.4659
MEM 32724.113281 1593110621.5671
MEM 32946.339844 1593110621.6697
MEM 33177.566406 1593110621.7736
MEM 33401.589844 1593110621.8777
MEM 33620.929688 1593110621.9781
MEM 33815.898438 1593110622.0791
MEM 34014.476562 1593110622.1808
MEM 34228.261719 1593110622.2840
MEM 34420.367188 1593110622.3864
MEM 34617.093750 1593110622.4885
MEM 34681.367188 1593110622.5897
MEM 32567.031250 1593110622.6923
MEM 31922.093750 1593110622.7932
MEM 31905.398438 1593110622.8939
MEM 31905.398438 1593110622.9955
MEM 31905.398438 1593110623.1006
MEM 31905.398438 1593110623.2043
MEM 31905.398438 1593110623.3068
MEM 31905.398438 1593110623.4073
MEM 31905.398438 1593110623.5077
MEM 31905.398438 1593110623.6116
MEM 31905.398438 1593110623.7119
MEM 31905.398438 1593110623.8122
MEM 31905.398438 1593110623.9127
MEM 31905.398438 1593110624.0134
MEM 31907.460938 1593110624.1136
MEM 31907.460938 1593110624.2138
MEM 31907.460938 1593110624.3140
MEM 31907.460938 1593110624.4188
MEM 31907.464844 1593110624.5225
MEM 31907.464844 1593110624.6232
MEM 31907.464844 1593110624.7247
MEM 31907.464844 1593110624.8289
MEM 31907.464844 1593110624.9309
MEM 31907.464844 1593110625.0314
MEM 31907.464844 1593110625.1344
MEM 31907.464844 1593110625.2370
MEM 31907.464844 1593110625.3419
MEM 31907.464844 1593110625.4458
MEM 31907.464844 1593110625.5485
MEM 31907.464844 1593110625.6527
MEM 31907.464844 1593110625.7536
MEM 31907.464844 1593110625.8582
MEM 31910.472656 1593110625.9594
MEM 31910.726562 1593110626.0595
MEM 31910.726562 1593110626.1598
MEM 31910.726562 1593110626.2604
MEM 31910.730469 1593110626.3647
MEM 31910.730469 1593110626.4661
MEM 31910.730469 1593110626.5689
MEM 31910.730469 1593110626.6693
MEM 31910.730469 1593110626.7698
MEM 31910.730469 1593110626.8738
MEM 31910.730469 1593110626.9754
MEM 31910.730469 1593110627.0759
MEM 31910.730469 1593110627.1769
MEM 31907.070312 1593110627.2774
MEM 29665.953125 1593110627.3792
MEM 28902.578125 1593110627.4835
MEM 28902.578125 1593110627.5869
MEM 27632.890625 1593110627.6881
MEM 26002.011719 1593110627.7889
MEM 25985.316406 1593110627.8895
MEM 25985.316406 1593110627.9900
MEM 24917.464844 1593110628.0904
MEM 24062.320312 1593110628.1910
MEM 22686.535156 1593110628.2915
MEM 21450.941406 1593110628.3937
MEM 19530.941406 1593110628.4944
MEM 19179.109375 1593110628.5947
MEM 18853.382812 1593110628.6961
MEM 17751.316406 1593110628.7963
MEM 16237.027344 1593110628.8981
MEM 15122.277344 1593110629.0010
MEM 15122.296875 1593110629.1014
